Time,Setpoint,Measured,Control,P_Term,I_Term,D_Term,Anti_Windup
7.41,5,1.39179,1.43312,0.542397,0.89249,-0.00176617,0
7.42,5,1.379,1.42703,0.541232,0.893572,-0.00777044,0
7.43,5,1.3899,1.45059,0.54315,0.894659,0.0127864,0
7.44,5,1.39086,1.42635,0.541514,0.895742,-0.0109029,0
7.45,5,1.38877,1.43724,0.541371,0.896824,-0.000955607,0
7.46,5,1.38356,1.44169,0.541685,0.897908,0.00209354,0
7.47,5,1.38155,1.44666,0.542465,0.898993,0.00520226,0
7.48,5,1.38598,1.44486,0.542768,0.900078,0.00201585,0
7.49,5,1.39316,1.43884,0.542103,0.901162,-0.00442821,0
7.5,5,1.39388,1.43609,0.541026,0.902245,-0.00718433,0
7.51,5,1.39358,1.44353,0.540919,0.903326,-0.000713962,0
7.52,5,1.38983,1.44567,0.540963,0.904408,0.00029559,0
7.53,5,1.39244,1.45077,0.541525,0.905491,0.00374919,0
7.54,5,1.39554,1.44509,0.541133,0.906574,-0.00261359,0
7.55,5,1.39214,1.44523,0.540669,0.907655,-0.00309668,0
7.56,5,1.40368,1.45331,0.541179,0.908737,0.00339837,0
7.57,5,1.40351,1.43773,0.539448,0.909816,-0.0115354,0
7.58,5,1.40224,1.45053,0.539473,0.910895,0.000163816,0
7.59,5,1.39041,1.45291,0.539664,0.911974,0.00127599,0
7.6,5,1.39718,1.46633,0.541439,0.913057,0.0118309,0
7.61,5,1.39991,1.44779,0.540423,0.914138,-0.00677359,0
7.62,5,1.4063,1.4525,0.540013,0.915218,-0.00273373,0
7.63,5,1.40435,1.44896,0.539054,0.916296,-0.00639035,0
7.64,5,1.40602,1.45868,0.539347,0.917375,0.00195281,0
7.65,5,1.40343,1.45588,0.539097,0.918453,-0.00166898,0
7.66,5,1.40349,1.46161,0.539485,0.919532,0.00259063,0
7.67,5,1.40636,1.46003,0.539477,0.920611,-5.58101e-05,0
7.68,5,1.40975,1.45786,0.539046,0.921689,-0.00287657,0
7.69,5,1.40165,1.45792,0.538538,0.922766,-0.00338674,0
7.7,5,1.41054,1.47169,0.539752,0.923846,0.00809624,0
7.71,5,1.41353,1.45445,0.538419,0.924923,-0.00889028,0
7.72,5,1.41398,1.46098,0.53797,0.925999,-0.00298954,0
7.73,5,1.41199,1.46453,0.537903,0.927074,-0.000446546,0
7.74,5,1.42305,1.46835,0.538202,0.928151,0.00199352,0
7.75,5,1.42887,1.4547,0.536542,0.929224,-0.0110662,0
7.76,5,1.42919,1.46015,0.53567,0.930295,-0.00581538,0
7.77,5,1.42083,1.46667,0.535622,0.931366,-0.000319912,0
7.78,5,1.42177,1.47767,0.536875,0.93244,0.00835487,0
7.79,5,1.4199,1.46931,0.536735,0.933514,-0.000935141,0
7.8,5,1.41117,1.47347,0.537015,0.934588,0.00186494,0
7.81,5,1.41559,1.48272,0.538324,0.935664,0.00872858,0
7.82,5,1.41634,1.46998,0.537661,0.93674,-0.00441626,0
7.83,5,1.41948,1.47462,0.537549,0.937815,-0.000748316,0
7.84,5,1.42477,1.47283,0.537078,0.938889,-0.00313825,0
7.85,5,1.44233,1.47096,0.536285,0.939962,-0.00529088,0
7.86,5,1.44031,1.45711,0.53365,0.941029,-0.017565,0
7.87,5,1.43934,1.47808,0.533954,0.942097,0.00202605,0
7.88,5,1.44032,1.47823,0.534099,0.943165,0.000964418,0
7.89,5,1.43943,1.47721,0.533952,0.944233,-0.000976844,0
7.9,5,1.43677,1.48027,0.534085,0.945301,0.000887464,0
7.91,5,1.43257,1.48352,0.534485,0.94637,0.00266499,0
7.92,5,1.43039,1.48675,0.535114,0.94744,0.00419674,0
7.93,5,1.42868,1.48614,0.535442,0.948511,0.00218211,0
7.94,5,1.43304,1.48699,0.535698,0.949582,0.00171098,0
7.95,5,1.43508,1.48134,0.535044,0.950653,-0.00436064,0
7.96,5,1.42898,1.48441,0.534737,0.951722,-0.00204728,0
7.97,5,1.42784,1.49455,0.535653,0.952793,0.00610163,0
7.98,5,1.42534,1.49083,0.535824,0.953865,0.00114474,0
7.99,5,1.43071,1.49363,0.536198,0.954937,0.00249462,0
8,5,1.43645,1.48604,0.535394,0.956008,-0.00536328,0
8.01,5,1.43705,1.48587,0.534533,0.957077,-0.00574006,0
8.02,5,1.43869,1.49199,0.534443,0.958146,-0.000597792,0
8.03,5,1.43235,1.49177,0.534197,0.959215,-0.00164092,0
8.04,5,1.43489,1.50177,0.535148,0.960285,0.00633675,0
8.05,5,1.43324,1.49358,0.534766,0.961354,-0.00254113,0
8.06,5,1.42969,1.49909,0.535014,0.962424,0.00164891,0
8.07,5,1.42855,1.50259,0.535546,0.963495,0.00354802,0
8.08,5,1.42804,1.50143,0.535717,0.964567,0.0011411,0
8.09,5,1.42901,1.50195,0.535794,0.965639,0.000514727,0
8.1,5,1.43424,1.50138,0.535648,0.96671,-0.000975116,0
8.11,5,1.43864,1.49741,0.534864,0.96778,-0.00523033,0
8.12,5,1.43805,1.49865,0.534204,0.968848,-0.00440007,0
8.13,5,1.44239,1.5048,0.534292,0.969917,0.000592656,0
8.14,5,1.44549,1.50029,0.533642,0.970984,-0.00433645,0
8.15,5,1.45102,1.50212,0.533176,0.97205,-0.00310622,0
8.16,5,1.45807,1.49994,0.532347,0.973115,-0.00552526,0
8.17,5,1.45904,1.49842,0.53129,0.974177,-0.00705133,0
8.18,5,1.45717,1.50541,0.531143,0.97524,-0.00097403,0
8.19,5,1.46324,1.5096,0.531424,0.976303,0.00187132,0
8.2,5,1.47475,1.50181,0.530514,0.977364,-0.00606932,0
8.21,5,1.47337,1.4957,0.528787,0.978421,-0.0115124,0
8.22,5,1.47403,1.50986,0.528995,0.979479,0.00138413,0
8.23,5,1.4702,1.50877,0.528896,0.980537,-0.000659327,0
8.24,5,1.47338,1.51489,0.52947,0.981596,0.0038279,0
8.25,5,1.47878,1.50847,0.528993,0.982654,-0.00317717,0
8.26,5,1.48853,1.50649,0.528183,0.98371,-0.00539915,0
8.27,5,1.48508,1.50173,0.52672,0.984764,-0.0097561,0
8.28,5,1.48299,1.51651,0.527239,0.985818,0.00345786,0
8.29,5,1.48283,1.51651,0.527551,0.986873,0.00208319,0
8.3,5,1.47833,1.51567,0.527576,0.987928,0.000163082,0
8.31,5,1.47992,1.52174,0.528251,0.988985,0.00450146,0
8.32,5,1.48319,1.51646,0.528012,0.990041,-0.00159259,0
8.33,5,1.48256,1.51535,0.527522,0.991096,-0.00326842,0
8.34,5,1.47881,1.5204,0.527616,0.992151,0.000628411,0
8.35,5,1.48644,1.52513,0.528178,0.993208,0.00374801,0
8.36,5,1.47939,1.51367,0.527034,0.994262,-0.00762443,0
8.37,5,1.48165,1.53046,0.528091,0.995318,0.00704692,0
8.38,5,1.47483,1.52186,0.527752,0.996373,-0.00226181,0
8.39,5,1.48188,1.53303,0.528776,0.997431,0.0068241,0
8.4,5,1.47208,1.51915,0.527718,0.998486,-0.00705026,0
8.41,5,1.47342,1.53854,0.529189,0.999545,0.00980257,0
8.42,5,1.4673,1.52825,0.528988,1.0006,-0.00134022,0
8.43,5,1.46555,1.53768,0.529904,1.00166,0.00611246,0
8.44,5,1.46641,1.53464,0.530167,1.00272,0.0017508,0
8.45,5,1.46116,1.53297,0.530039,1.00378,-0.00085335,0
8.46,5,1.46379,1.54092,0.530826,1.00484,0.00524893,0
8.47,5,1.47245,1.53371,0.530432,1.00591,-0.00263071,0
8.48,5,1.46623,1.52744,0.529133,1.00696,-0.00865871,0
8.49,5,1.4526,1.54431,0.530066,1.00802,0.00622018,0
8.5,5,1.45253,1.55482,0.53211,1.00909,0.0136261,0
8.51,5,1.45867,1.54234,0.53212,1.01015,6.66415e-05,0
8.52,5,1.45163,1.53628,0.5312,1.01121,-0.00613223,0
8.53,5,1.44554,1.55157,0.532255,1.01228,0.0070351,0
8.54,5,1.44486,1.5526,0.533168,1.01335,0.00608695,0
8.55,5,1.44836,1.54837,0.533271,1.01441,0.000684059,0
8.56,5,1.44909,1.54473,0.532747,1.01548,-0.00349693,0
8.57,5,1.45407,1.54845,0.532637,1.01654,-0.000728875,0
8.58,5,1.46522,1.54451,0.531889,1.01761,-0.00498597,0
8.59,5,1.46021,1.53774,0.530218,1.01867,-0.0111437,0
8.6,5,1.45752,1.5557,0.530969,1.01973,0.00500669,0
8.61,5,1.45625,1.55485,0.531371,1.02079,0.00268361,0
8.62,5,1.45836,1.55469,0.531562,1.02185,0.00127416,0
8.63,5,1.46775,1.55206,0.531246,1.02292,-0.00210674,0
8.64,5,1.47115,1.54442,0.529837,1.02398,-0.00939479,0
8.65,5,1.47706,1.55096,0.529327,1.02504,-0.00339925,0
8.66,5,1.47678,1.54863,0.528441,1.02609,-0.00590612,0
8.67,5,1.47349,1.55591,0.528483,1.02715,0.000278096,0
8.68,5,1.46935,1.56048,0.528977,1.02821,0.00329183,0
8.69,5,1.47547,1.563,0.529597,1.02927,0.00413588,0
8.7,5,1.47263,1.55289,0.52868,1.03032,-0.00611329,0
8.71,5,1.47614,1.56332,0.529105,1.03138,0.00283497,0
8.72,5,1.47978,1.55751,0.528579,1.03244,-0.00351108,0
8.73,5,1.48924,1.55789,0.528033,1.0335,-0.0036356,0
8.74,5,1.49222,1.55169,0.526613,1.03455,-0.00946811,0
8.75,5,1.50573,1.55879,0.526167,1.0356,-0.00297431,0
8.76,5,1.50412,1.54728,0.524141,1.03665,-0.0135079,0
8.77,5,1.50503,1.56369,0.524382,1.0377,0.00160982,0
8.78,5,1.51213,1.56208,0.524245,1.03875,-0.000915184,0
8.79,5,1.51518,1.55588,0.523181,1.03979,-0.00709537,0
8.8,5,1.51704,1.56051,0.522724,1.04084,-0.00304875,0
8.81,5,1.52115,1.56247,0.522445,1.04188,-0.00185846,0
8.82,5,1.5217,1.56064,0.521827,1.04293,-0.00411692,0
8.83,5,1.52033,1.56516,0.521744,1.04397,-0.000552918,0
8.84,5,1.52758,1.56835,0.521951,1.04501,0.00137985,0
8.85,5,1.5328,1.55967,0.520863,1.04606,-0.00725248,0
8.86,5,1.54051,1.56195,0.52008,1.0471,-0.00522231,0
8.87,5,1.54604,1.55934,0.518923,1.04813,-0.0077151,0
8.88,5,1.53935,1.56174,0.518094,1.04917,-0.00552261,0
8.89,5,1.54186,1.57599,0.519097,1.05021,0.00668419,0
8.9,5,1.5418,1.56747,0.518722,1.05125,-0.0025018,0
8.91,5,1.54594,1.57106,0.518729,1.05228,5.0623e-05,0
8.92,5,1.54685,1.56729,0.518109,1.05332,-0.0041385,0
8.93,5,1.55024,1.57142,0.517973,1.05436,-0.00090422,0
8.94,5,1.55291,1.56946,0.517464,1.05539,-0.00339306,0
8.95,5,1.55475,1.57082,0.517064,1.05642,-0.00266932,0
8.96,5,1.55906,1.57241,0.516788,1.05746,-0.00183778,0
8.97,5,1.56112,1.57032,0.516141,1.05849,-0.00431027,0
8.98,5,1.55202,1.57329,0.515832,1.05952,-0.00206518,0
8.99,5,1.55126,1.58686,0.517197,1.06056,0.00910571,0
9,5,1.55004,1.57965,0.51731,1.06159,0.000752297,0
9.01,5,1.54957,1.58135,0.517494,1.06263,0.00122568,0
9.02,5,1.54357,1.5817,0.517565,1.06366,0.000470011,0
9.03,5,1.54553,1.58916,0.518464,1.0647,0.00599775,0
9.04,5,1.55132,1.58194,0.51817,1.06573,-0.00196279,0
9.05,5,1.54423,1.57828,0.517302,1.06677,-0.00578851,0
9.06,5,1.54963,1.59327,0.518366,1.06781,0.00709614,0
9.07,5,1.54873,1.58099,0.517555,1.06884,-0.00540409,0
9.08,5,1.55228,1.58847,0.517691,1.06988,0.000900767,0
9.09,5,1.55376,1.58452,0.517158,1.07091,-0.00354957,0
9.1,5,1.55525,1.5874,0.516936,1.07194,-0.00148118,0
9.11,5,1.55639,1.5882,0.516713,1.07298,-0.00148782,0
9.12,5,1.55834,1.58941,0.516541,1.07401,-0.00114359,0
9.13,5,1.54989,1.58935,0.51625,1.07504,-0.00194312,0
9.14,5,1.55065,1.60204,0.517516,1.07608,0.00844167,0
9.15,5,1.55841,1.59376,0.517403,1.07711,-0.000752616,0
9.16,5,1.5654,1.58662,0.516239,1.07815,-0.00776386,0
9.17,5,1.5633,1.58737,0.51519,1.07918,-0.00699314,0
9.18,5,1.55058,1.59782,0.515506,1.08021,0.00210683,0
9.19,5,1.55496,1.61137,0.517413,1.08124,0.0127135,0
9.2,5,1.54956,1.59465,0.516756,1.08228,-0.00437753,0
9.21,5,1.55353,1.60627,0.517565,1.08331,0.00539533,0
9.22,5,1.55294,1.59735,0.51697,1.08434,-0.00396559,0
9.23,5,1.55327,1.60302,0.517058,1.08538,0.000586181,0
9.24,5,1.54653,1.6031,0.51701,1.08641,-0.00032166,0
9.25,5,1.55521,1.61221,0.518021,1.08745,0.00673793,0
9.26,5,1.55588,1.59652,0.516719,1.08848,-0.00867973,0
9.27,5,1.55773,1.60546,0.516618,1.08952,-0.0006726,0
9.28,5,1.54943,1.60504,0.516341,1.09055,-0.00184681,0
9.29,5,1.55987,1.61747,0.517585,1.09158,0.00829658,0
9.3,5,1.56633,1.59819,0.516019,1.09262,-0.0104431,0
9.31,5,1.56425,1.60224,0.51505,1.09365,-0.00646001,0
9.32,5,1.56501,1.61212,0.515363,1.09468,0.00208462,0
9.33,5,1.56201,1.6102,0.515249,1.09571,-0.000756634,0
9.34,5,1.56724,1.61544,0.515699,1.09674,0.00299889,0
9.35,5,1.57117,1.60744,0.514913,1.09777,-0.00523711,0
9.36,5,1.56773,1.6092,0.514325,1.0988,-0.00392112,0
9.37,5,1.57715,1.6181,0.514841,1.09983,0.00343725,0
9.38,5,1.58513,1.60486,0.513428,1.10085,-0.00941923,0
9.39,5,1.57754,1.60613,0.51223,1.10188,-0.00798297,0
9.4,5,1.57487,1.62386,0.513368,1.1029,0.00758638,0
9.41,5,1.57187,1.62037,0.513769,1.10393,0.0026706,0
9.42,5,1.57383,1.62218,0.514219,1.10496,0.00299818,0
9.43,5,1.57289,1.61795,0.513925,1.10599,-0.00195854,0
9.44,5,1.56943,1.62203,0.514067,1.10702,0.000946593,0
9.45,5,1.56769,1.62609,0.514586,1.10805,0.00345766,0
9.46,5,1.57089,1.62566,0.514846,1.10908,0.00173575,0
9.47,5,1.57332,1.62128,0.514367,1.1101,-0.00319422,0
9.48,5,1.57653,1.6227,0.514002,1.11113,-0.0024321,0
9.49,5,1.57262,1.62247,0.51352,1.11216,-0.0032113,0
9.5,5,1.57333,1.6312,0.514107,1.11319,0.00390818,0
9.51,5,1.56595,1.62751,0.514001,1.11422,-0.000704306,0
9.52,5,1.57195,1.63773,0.515108,1.11525,0.00738074,0
9.53,5,1.56271,1.62448,0.514208,1.11627,-0.00600022,0
9.54,5,1.56849,1.64213,0.515593,1.1173,0.00923509,0
9.55,5,1.56996,1.62728,0.514726,1.11833,-0.00577852,0
9.56,5,1.57245,1.63239,0.514505,1.11936,-0.00147457,0
9.57,5,1.57811,1.63204,0.514132,1.12039,-0.00248618,0
9.58,5,1.58128,1.62905,0.513284,1.12142,-0.00565549,0
9.59,5,1.58512,1.63208,0.512808,1.12244,-0.00317062,0
9.6,5,1.58996,1.63185,0.512231,1.12347,-0.0038475,0
9.61,5,1.58742,1.63117,0.511507,1.12449,-0.00483096,0
9.62,5,1.58251,1.63993,0.511887,1.12552,0.00253317,0
9.63,5,1.58549,1.64407,0.512623,1.12654,0.00490935,0
9.64,5,1.57527,1.63676,0.512176,1.12756,-0.00297967,0
9.65,5,1.57347,1.65253,0.51371,1.12859,0.0102269,0
9.66,5,1.57382,1.6454,0.51398,1.12962,0.00180042,0
9.67,5,1.5721,1.64422,0.513926,1.13065,-0.000358886,0
9.68,5,1.57593,1.64759,0.514186,1.13168,0.00172787,0
9.69,5,1.58027,1.64248,0.513611,1.1327,-0.00383196,0
9.7,5,1.57201,1.64235,0.51296,1.13373,-0.00433879,0
9.71,5,1.57659,1.65722,0.514199,1.13476,0.00826036,0
9.72,5,1.57923,1.64471,0.513512,1.13578,-0.00458266,0
9.73,5,1.57182,1.64728,0.513115,1.13681,-0.00264377,0
9.74,5,1.57393,1.65948,0.514228,1.13784,0.00741738,0
9.75,5,1.56986,1.65066,0.51391,1.13887,-0.00211621,0
9.76,5,1.56779,1.65849,0.514521,1.1399,0.00406916,0
9.77,5,1.57678,1.65784,0.514832,1.14093,0.00207761,0
9.78,5,1.58126,1.64645,0.513484,1.14195,-0.00898985,0
9.79,5,1.58327,1.6513,0.512811,1.14298,-0.00448535,0
9.8,5,1.58425,1.6545,0.512509,1.144,-0.00201036,0
9.81,5,1.5882,1.65641,0.512362,1.14503,-0.000984179,0
9.82,5,1.58754,1.65387,0.511769,1.14605,-0.00394862,0
9.83,5,1.59285,1.65961,0.511869,1.14708,0.000662336,0
9.84,5,1.5939,1.65386,0.511072,1.1481,-0.00531377,0
9.85,5,1.60237,1.65899,0.510915,1.14912,-0.00104695,0
9.86,5,1.60442,1.65131,0.509644,1.15014,-0.00847031,0
9.87,5,1.59891,1.65844,0.509336,1.15116,-0.00205186,0
9.88,5,1.59403,1.66785,0.510163,1.15218,0.00551292,0
9.89,5,1.6041,1.66897,0.510895,1.1532,0.00487758,0
9.9,5,1.6018,1.65353,0.509384,1.15422,-0.0100702,0
9.91,5,1.60739,1.66727,0.50973,1.15524,0.00230499,0
9.92,5,1.60901,1.65956,0.508892,1.15626,-0.00558721,0
9.93,5,1.62298,1.66429,0.508648,1.15727,-0.00162747,0
9.94,5,1.61641,1.65087,0.506553,1.15829,-0.013969,0
9.95,5,1.62733,1.67341,0.507538,1.1593,0.00656794,0
9.96,5,1.62361,1.6553,0.505901,1.16031,-0.0109151,0
9.97,5,1.61464,1.67151,0.506459,1.16133,0.00372049,0
9.98,5,1.60634,1.67912,0.507804,1.16234,0.00897073,0
9.99,5,1.60871,1.6807,0.509049,1.16336,0.00829601,0
10,5,1.60924,1.67071,0.508694,1.16438,-0.00236501,0
10.01,5,1.61652,1.67347,0.508614,1.16539,-0.000533321,0
10.02,5,1.62007,1.66665,0.507522,1.16641,-0.00728011,0
10.03,5,1.6291,1.67086,0.50699,1.16742,-0.00354817,0
10.04,5,1.62874,1.66504,0.505636,1.16843,-0.00902703,0
10.05,5,1.63498,1.67549,0.505689,1.16945,0.000356999,0
10.06,5,1.62857,1.66897,0.504753,1.17046,-0.00623994,0
10.07,5,1.63502,1.68359,0.505714,1.17147,0.00640547,0
10.08,5,1.62955,1.67077,0.504747,1.17248,-0.00644842,0
10.09,5,1.63031,1.68453,0.505568,1.17349,0.00547679,0
10.1,5,1.62637,1.67919,0.505453,1.1745,-0.000766219,0
10.11,5,1.62633,1.6855,0.506045,1.17551,0.00394196,0
10.12,5,1.62578,1.68261,0.50605,1.17652,3.55577e-05,0
10.13,5,1.62303,1.68422,0.506133,1.17753,0.000556431,0
10.14,5,1.62077,1.68784,0.506545,1.17855,0.00274598,0
10.15,5,1.62299,1.6887,0.506884,1.17956,0.00225744,0
10.16,5,1.63326,1.68491,0.506552,1.18057,-0.00221563,0
10.17,5,1.63629,1.67633,0.505012,1.18158,-0.0102664,0
10.18,5,1.6337,1.68411,0.504556,1.18259,-0.00303629,0
10.19,5,1.63152,1.69114,0.504945,1.1836,0.00259526,0
10.2,5,1.64217,1.69206,0.505272,1.18461,0.00217561,0
10.21,5,1.63527,1.67865,0.503675,1.18562,-0.0106461,0
10.22,5,1.63462,1.69823,0.504709,1.18663,0.00689439,0
10.23,5,1.63913,1.6931,0.504807,1.18764,0.000655607,0
10.24,5,1.6321,1.68827,0.504131,1.18865,-0.00450928,0
10.25,5,1.63269,1.70187,0.505184,1.18966,0.00702217,0
10.26,5,1.63838,1.69518,0.505096,1.19067,-0.000586449,0
10.27,5,1.63527,1.69023,0.504243,1.19168,-0.005689,0
10.28,5,1.63755,1.70051,0.50471,1.19269,0.00311392,0
10.29,5,1.63768,1.69578,0.504368,1.1937,-0.00228036,0
10.3,5,1.63686,1.69892,0.504348,1.1947,-0.000131707,0
10.31,5,1.63365,1.701,0.504471,1.19571,0.000816795,0
10.32,5,1.64169,1.70489,0.504953,1.19672,0.00321609,0
10.33,5,1.63951,1.69344,0.503747,1.19773,-0.00804182,0
10.34,5,1.64042,1.70499,0.504073,1.19874,0.00217522,0
10.35,5,1.62969,1.70278,0.503937,1.19975,-0.000905288,0
10.36,5,1.64037,1.71704,0.505547,1.20076,0.0107315,0
10.37,5,1.63316,1.69502,0.503944,1.20177,-0.010687,0
10.38,5,1.62865,1.71502,0.505026,1.20278,0.00721414,0
10.39,5,1.62208,1.714,0.505703,1.20379,0.0045107,0
10.4,5,1.62794,1.71806,0.506688,1.2048,0.00656887,0
10.41,5,1.62788,1.70576,0.505808,1.20581,-0.00586506,0
10.42,5,1.62616,1.7127,0.505818,1.20682,6.18785e-05,0
10.43,5,1.63045,1.71564,0.506076,1.20784,0.00172407,0
10.44,5,1.63081,1.70999,0.505433,1.20885,-0.00429003,0
10.45,5,1.6291,1.71488,0.505379,1.20986,-0.000360954,0
10.46,5,1.62608,1.71822,0.505635,1.21087,0.00171155,0
10.47,5,1.62698,1.72098,0.506087,1.21188,0.0030138,0
10.48,5,1.62816,1.71795,0.505953,1.21289,-0.000896565,0
10.49,5,1.6277,1.7185,0.505776,1.21391,-0.00117888,0
10.5,5,1.63498,1.72122,0.505845,1.21492,0.000456731,0
10.51,5,1.63545,1.7134,0.504753,1.21593,-0.0072787,0
10.52,5,1.63335,1.72115,0.504683,1.21694,-0.000464429,0
10.53,5,1.63646,1.72504,0.504997,1.21795,0.00209528,0
10.54,5,1.6365,1.72037,0.504531,1.21895,-0.00311193,0
10.55,5,1.62856,1.72446,0.504526,1.21996,-3.35876e-05,0
10.56,5,1.62282,1.73463,0.505716,1.22098,0.00793714,0
10.57,5,1.63166,1.73431,0.506577,1.22199,0.00574004,0
10.58,5,1.63594,1.71941,0.505251,1.223,-0.00883804,0
10.59,5,1.64135,1.72433,0.504608,1.22401,-0.0042873,0
10.6,5,1.62823,1.72341,0.503798,1.22502,-0.00540484,0
10.61,5,1.62208,1.74491,0.505765,1.22603,0.0131154,0
10.62,5,1.62171,1.73989,0.506688,1.22704,0.00615613,0
10.63,5,1.61626,1.73517,0.506744,1.22805,0.000371814,0
10.64,5,1.62219,1.74208,0.507561,1.22907,0.00544833,0
10.65,5,1.61871,1.73082,0.506671,1.23008,-0.00593538,0
10.66,5,1.62278,1.74178,0.507194,1.2311,0.0034851,0
10.67,5,1.62301,1.73462,0.506583,1.23211,-0.00407313,0
10.68,5,1.62058,1.73944,0.506548,1.23312,-0.000232533,0
10.69,5,1.62096,1.74348,0.506913,1.23414,0.00243121,0
10.7,5,1.62245,1.74163,0.506856,1.23515,-0.000379981,0
10.71,5,1.62423,1.74131,0.506632,1.23616,-0.00149018,0
10.72,5,1.62441,1.74177,0.506366,1.23718,-0.00177402,0
10.73,5,1.62196,1.74434,0.506338,1.23819,-0.000188624,0
10.74,5,1.62622,1.74837,0.506707,1.2392,0.00245895,0
10.75,5,1.62971,1.74201,0.506067,1.24021,-0.00426761,0
10.76,5,1.62676,1.74328,0.505544,1.24123,-0.00348601,0
10.77,5,1.62416,1.75117,0.505986,1.24224,0.00295019,0
10.78,5,1.62902,1.75222,0.506375,1.24325,0.00259428,0
10.79,5,1.63491,1.74506,0.505647,1.24426,-0.00485242,0
10.8,5,1.62844,1.74414,0.504764,1.24527,-0.00589176,0
10.81,5,1.63619,1.75849,0.505734,1.24628,0.00646921,0
10.82,5,1.63184,1.74411,0.504571,1.24729,-0.00775058,0
10.83,5,1.63857,1.75787,0.505224,1.2483,0.00434761,0
10.84,5,1.64311,1.7468,0.504214,1.24931,-0.00672763,0
10.85,5,1.64864,1.74931,0.503534,1.25032,-0.00453911,0
10.86,5,1.64824,1.74849,0.502703,1.25132,-0.00553512,0
10.87,5,1.64927,1.7555,0.502764,1.25233,0.000404183,0
10.88,5,1.64685,1.75492,0.50261,1.25333,-0.00102844,0
10.89,5,1.64498,1.75974,0.502973,1.25434,0.00242267,0
10.9,5,1.65358,1.76046,0.503253,1.25535,0.00186508,0
10.91,5,1.65998,1.74971,0.501963,1.25635,-0.00860075,0
10.92,5,1.65674,1.75196,0.501004,1.25735,-0.00639318,0
10.93,5,1.66271,1.76308,0.501489,1.25836,0.00323416,0
10.94,5,1.66925,1.75398,0.500594,1.25936,-0.00596829,0
10.95,5,1.67633,1.75342,0.499612,1.26036,-0.00654317,0
10.96,5,1.68244,1.75283,0.498551,1.26135,-0.0070757,0
10.97,5,1.68412,1.75388,0.497635,1.26235,-0.0061071,0
10.98,5,1.68658,1.75904,0.497381,1.26334,-0.00168927,0
10.99,5,1.69042,1.75889,0.497013,1.26434,-0.00245717,0
11,5,1.69249,1.75793,0.496437,1.26533,-0.00384135,0
11.01,5,1.70282,1.76039,0.496127,1.26632,-0.00206318,0
11.02,5,1.69407,1.75156,0.494577,1.26731,-0.0103313,0
11.03,5,1.69363,1.77294,0.49589,1.2683,0.00874996,0
11.04,5,1.69884,1.76569,0.495956,1.2693,0.000440775,0
11.05,5,1.69933,1.76025,0.495174,1.27029,-0.00521428,0
11.06,5,1.70357,1.76589,0.495101,1.27128,-0.000488271,0
11.07,5,1.69556,1.76249,0.494464,1.27226,-0.00424334,0
11.08,5,1.69603,1.77693,0.495665,1.27326,0.00800836,0
11.09,5,1.69744,1.76938,0.495595,1.27425,-0.0004671,0
11.1,5,1.69806,1.76922,0.495384,1.27524,-0.00140679,0
11.11,5,1.70425,1.7709,0.495291,1.27623,-0.000619448,0
11.12,5,1.70846,1.76539,0.494363,1.27722,-0.00618925,0
11.13,5,1.71174,1.76772,0.493731,1.2782,-0.00421294,0
11.14,5,1.71003,1.76915,0.49324,1.27919,-0.00327606,0
11.15,5,1.70988,1.77537,0.493495,1.28018,0.00170195,0
11.16,5,1.71123,1.77484,0.493518,1.28117,0.000153313,0
11.17,5,1.70606,1.77412,0.493315,1.28215,-0.00135004,0
11.18,5,1.71451,1.7824,0.494091,1.28314,0.00516959,0
11.19,5,1.71858,1.7685,0.492823,1.28413,-0.00845249,0
11.2,5,1.71715,1.77325,0.492213,1.28511,-0.00406928,0
