Time,Setpoint,Measured,Control,P_Term,I_Term,D_Term,Anti_Windup
11.21,5,1.71976,1.77995,0.492427,1.28609,0.001429,0
11.22,5,1.71834,1.77651,0.492036,1.28708,-0.00260913,0
11.23,5,1.7083,1.78174,0.492249,1.28806,0.00142456,0
11.24,5,1.71699,1.79285,0.493755,1.28905,0.0100408,0
11.25,5,1.72057,1.77379,0.492451,1.29004,-0.00869712,0
11.26,5,1.71858,1.77935,0.491914,1.29102,-0.00357991,0
11.27,5,1.71953,1.78621,0.492213,1.292,0.00199519,0
11.28,5,1.72376,1.78411,0.492071,1.29299,-0.000948993,0
11.29,5,1.73166,1.78117,0.491435,1.29397,-0.00423568,0
11.3,5,1.7307,1.77731,0.490251,1.29495,-0.00789284,0
11.31,5,1.72818,1.78728,0.490395,1.29593,0.000953743,0
11.32,5,1.72219,1.79021,0.490773,1.29691,0.00252149,0
11.33,5,1.73418,1.79556,0.491671,1.2979,0.00598812,0
11.34,5,1.73559,1.77677,0.489874,1.29888,-0.0119827,0
11.35,5,1.73081,1.7881,0.489661,1.29986,-0.00141458,0
11.36,5,1.73592,1.79599,0.490378,1.30084,0.00477605,0
11.37,5,1.74384,1.78632,0.489612,1.30182,-0.00510689,0
11.38,5,1.75251,1.7833,0.488424,1.30279,-0.00791838,0
11.39,5,1.75732,1.78222,0.487124,1.30377,-0.00866887,0
11.4,5,1.75426,1.78633,0.486401,1.30474,-0.00481606,0
11.41,5,1.75419,1.79563,0.48686,1.30571,0.00306016,0
11.42,5,1.75843,1.79364,0.486872,1.30669,7.6397e-05,0
11.43,5,1.75933,1.78965,0.486235,1.30766,-0.00424315,0
11.44,5,1.75635,1.79383,0.4861,1.30863,-0.000898734,0
11.45,5,1.7589,1.79913,0.486547,1.30961,0.0029797,0
11.46,5,1.75821,1.7942,0.486165,1.31058,-0.00254661,0
11.47,5,1.7664,1.7985,0.486268,1.31155,0.000684431,0
11.48,5,1.77066,1.78938,0.48504,1.31252,-0.00818556,0
11.49,5,1.76134,1.79363,0.484401,1.31349,-0.0042608,0
11.5,5,1.76103,1.80958,0.485799,1.31446,0.00931683,0
11.51,5,1.75706,1.80159,0.485845,1.31543,0.000312031,0
11.52,5,1.7611,1.80681,0.48644,1.31641,0.00396643,0
11.53,5,1.76163,1.79917,0.485835,1.31738,-0.0040381,0
11.54,5,1.76452,1.80357,0.485755,1.31835,-0.000532405,0
11.55,5,1.75732,1.80175,0.485322,1.31932,-0.00288873,0
11.56,5,1.75715,1.8139,0.486402,1.32029,0.0072062,0
11.57,5,1.75603,1.80786,0.486428,1.32126,0.000168379,0
11.58,5,1.75312,1.80996,0.486596,1.32224,0.00112238,0
11.59,5,1.75708,1.81315,0.487032,1.32321,0.00290592,0
11.6,5,1.75951,1.80666,0.486437,1.32419,-0.00396427,0
11.61,5,1.7655,1.80881,0.486073,1.32516,-0.00242556,0
11.62,5,1.77369,1.80532,0.485175,1.32613,-0.00598756,0
11.63,5,1.77555,1.80286,0.483947,1.3271,-0.00818739,0
11.64,5,1.77533,1.80986,0.483667,1.32806,-0.00186774,0
11.65,5,1.76615,1.81295,0.483701,1.32903,0.000222817,0
11.66,5,1.77173,1.82426,0.485078,1.33,0.0091846,0
11.67,5,1.772,1.80963,0.484241,1.33097,-0.00558225,0
11.68,5,1.78544,1.81586,0.484199,1.33194,-0.000275904,0
11.69,5,1.77786,1.80165,0.482184,1.3329,-0.013437,0
11.7,5,1.77068,1.82477,0.483321,1.33387,0.00757792,0
11.71,5,1.77268,1.82641,0.484397,1.33484,0.00717782,0
11.72,5,1.78247,1.81791,0.484099,1.33581,-0.00199107,0
11.73,5,1.78818,1.80961,0.48263,1.33677,-0.00979375,0
11.74,5,1.78933,1.81379,0.481772,1.33773,-0.00571395,0
11.75,5,1.79186,1.81915,0.4816,1.3387,-0.00115132,0
11.76,5,1.79568,1.81835,0.481221,1.33966,-0.00252587,0
11.77,5,1.79697,1.81745,0.480648,1.34062,-0.00381632,0
11.78,5,1.79523,1.82074,0.480454,1.34158,-0.00129581,0
11.79,5,1.80489,1.825,0.480715,1.34254,0.00174085,0
11.8,5,1.79898,1.81312,0.479267,1.3435,-0.00965352,0
11.81,5,1.79969,1.83052,0.480153,1.34446,0.00590774,0
11.82,5,1.7936,1.82475,0.480046,1.34542,-0.00071592,0
11.83,5,1.79228,1.83343,0.480959,1.34638,0.00608997,0
11.84,5,1.80114,1.82983,0.481158,1.34735,0.00132291,0
11.85,5,1.80286,1.81928,0.479829,1.34831,-0.00885651,0
11.86,5,1.80711,1.82711,0.479571,1.34927,-0.00172326,0
11.87,5,1.81295,1.82491,0.478934,1.35022,-0.00424455,0
11.88,5,1.81531,1.82339,0.478058,1.35118,-0.00584478,0
11.89,5,1.81043,1.82748,0.477703,1.35213,-0.00236037,0
11.9,5,1.80533,1.83641,0.478435,1.35309,0.00488023,0
11.91,5,1.80318,1.83836,0.479201,1.35405,0.00510418,0
11.92,5,1.7914,1.83668,0.479523,1.35501,0.00214445,0
11.93,5,1.79319,1.84904,0.48129,1.35597,0.0117798,0
11.94,5,1.79498,1.83617,0.481022,1.35693,-0.00178618,0
11.95,5,1.7983,1.83685,0.480753,1.3579,-0.00179491,0
11.96,5,1.79716,1.83579,0.480255,1.35886,-0.00332062,0
11.97,5,1.80516,1.84138,0.480425,1.35982,0.00113935,0
11.98,5,1.79906,1.832,0.479226,1.36077,-0.0079986,0
11.99,5,1.79862,1.84798,0.480142,1.36174,0.00610603,0
12,5,1.79733,1.84334,0.480207,1.3627,0.000434186,0
12.01,5,1.80158,1.84534,0.4804,1.36366,0.00128844,0
12.02,5,1.80462,1.84013,0.479763,1.36462,-0.00424533,0
12.03,5,1.8025,1.84185,0.479308,1.36557,-0.00303594,0
12.04,5,1.80337,1.84828,0.479625,1.36653,0.00211844,0
12.05,5,1.7981,1.84612,0.479495,1.36749,-0.000871402,0
12.06,5,1.80443,1.854,0.480285,1.36845,0.00526536,0
12.07,5,1.80461,1.84242,0.479336,1.36941,-0.0063265,0
12.08,5,1.81017,1.8495,0.479309,1.37037,-0.000176196,0
12.09,5,1.81169,1.84423,0.478474,1.37133,-0.00556842,0
12.1,5,1.81574,1.84901,0.478246,1.37228,-0.00151984,0
12.11,5,1.82244,1.84683,0.477638,1.37324,-0.00404965,0
12.12,5,1.82369,1.84413,0.476635,1.37419,-0.00669305,0
12.13,5,1.8203,1.85034,0.476447,1.37515,-0.00125253,0
12.14,5,1.82754,1.85645,0.476956,1.3761,0.00339238,0
12.15,5,1.82799,1.84568,0.475869,1.37705,-0.00724129,0
12.16,5,1.82691,1.85335,0.475801,1.378,-0.000453897,0
12.17,5,1.82601,1.856,0.475964,1.37895,0.00108416,0
12.18,5,1.82691,1.8569,0.476098,1.37991,0.000896145,0
12.19,5,1.82379,1.85593,0.475964,1.38086,-0.000894721,0
12.2,5,1.81768,1.86136,0.476431,1.38181,0.00311314,0
12.21,5,1.82556,1.86623,0.477348,1.38277,0.00611109,0
12.22,5,1.82904,1.852,0.476166,1.38372,-0.00788035,0
12.23,5,1.83164,1.85683,0.475643,1.38467,-0.00348135,0
12.24,5,1.83968,1.85828,0.475255,1.38562,-0.00259196,0
12.25,5,1.85236,1.85258,0.474048,1.38657,-0.00804189,0
12.26,5,1.86244,1.84697,0.472146,1.38751,-0.0126849,0
12.27,5,1.85783,1.84901,0.470634,1.38845,-0.0100794,0
12.28,5,1.85503,1.86533,0.471325,1.3894,0.00461111,0
12.29,5,1.85129,1.86488,0.471745,1.39034,0.00279635,0
12.3,5,1.85208,1.86733,0.472306,1.39128,0.00374315,0
12.31,5,1.8525,1.86363,0.472188,1.39223,-0.000785976,0
12.32,5,1.85577,1.86488,0.472125,1.39317,-0.000421715,0
12.33,5,1.8528,1.86248,0.471634,1.39412,-0.00327403,0
12.34,5,1.85207,1.87011,0.47208,1.39506,0.00297378,0
12.35,5,1.84444,1.86892,0.472189,1.39601,0.000728441,0
12.36,5,1.85457,1.87791,0.473334,1.39695,0.00762795,0
12.37,5,1.86007,1.85958,0.471814,1.3979,-0.0101302,0
12.38,5,1.86005,1.86433,0.47099,1.39884,-0.00549615,0
12.39,5,1.86579,1.87079,0.470992,1.39978,1.74373e-05,0
12.4,5,1.86304,1.86511,0.470131,1.40072,-0.00574143,0
12.41,5,1.86607,1.87496,0.470544,1.40166,0.00275536,0
12.42,5,1.87137,1.86966,0.470089,1.4026,-0.00303513,0
12.43,5,1.87894,1.86753,0.469294,1.40354,-0.0053002,0
12.44,5,1.87482,1.86507,0.46816,1.40448,-0.00756308,0
12.45,5,1.87196,1.8783,0.468777,1.40541,0.00411369,0
12.46,5,1.87836,1.87842,0.469206,1.40635,0.00286,0
12.47,5,1.88185,1.86913,0.468246,1.40729,-0.00639992,0
12.48,5,1.881,1.87246,0.467723,1.40822,-0.00348361,0
12.49,5,1.88422,1.87785,0.467849,1.40916,0.000841329,0
12.5,5,1.88064,1.87425,0.467367,1.41009,-0.00321532,0
12.51,5,1.87865,1.88251,0.467904,1.41103,0.00357977,0
12.52,5,1.87758,1.88216,0.468202,1.41197,0.00198655,0
12.53,5,1.86892,1.88234,0.468363,1.4129,0.00107433,0
12.54,5,1.86732,1.89216,0.469661,1.41384,0.00865507,0
12.55,5,1.87569,1.88629,0.469902,1.41478,0.0016037,0
12.56,5,1.87525,1.876,0.468647,1.41572,-0.00836661,0
12.57,5,1.86966,1.88581,0.468713,1.41666,0.000441984,0
12.58,5,1.86565,1.89274,0.469552,1.4176,0.00559004,0
12.59,5,1.86655,1.89269,0.470152,1.41854,0.00400327,0
12.6,5,1.87048,1.8886,0.470018,1.41948,-0.000896799,0
12.61,5,1.8713,1.88591,0.469428,1.42042,-0.00393466,0
12.62,5,1.86521,1.88984,0.469304,1.42135,-0.000821169,0
12.63,5,1.86628,1.89861,0.470219,1.42229,0.00609701,0
12.64,5,1.86366,1.89222,0.470058,1.42323,-0.0010751,0
12.65,5,1.86975,1.89724,0.47045,1.42418,0.00261809,0
12.66,5,1.86727,1.88857,0.469538,1.42511,-0.00608383,0
12.67,5,1.87586,1.89844,0.469909,1.42605,0.00247818,0
12.68,5,1.87868,1.88702,0.46862,1.42699,-0.00859373,0
12.69,5,1.8783,1.89331,0.468198,1.42793,-0.00281852,0
12.7,5,1.88686,1.8975,0.468255,1.42886,0.000379721,0
12.71,5,1.88889,1.88821,0.466971,1.4298,-0.00855984,0
12.72,5,1.89005,1.89537,0.466666,1.43073,-0.00202756,0
12.73,5,1.8899,1.897,0.466493,1.43166,-0.00115547,0
12.74,5,1.89461,1.89926,0.466516,1.4326,0.00014935,0
12.75,5,1.90022,1.89462,0.465808,1.43353,-0.00471419,0
12.76,5,1.90856,1.89382,0.464967,1.43446,-0.00560975,0
12.77,5,1.90051,1.89077,0.463717,1.43539,-0.0083349,0
12.78,5,1.89766,1.90929,0.464924,1.43632,0.00804937,0
12.79,5,1.88285,1.90544,0.465351,1.43725,0.00284573,0
12.8,5,1.87579,1.92056,0.467572,1.43818,0.0148084,0
12.81,5,1.87585,1.91482,0.468632,1.43912,0.00706488,0
12.82,5,1.87388,1.90862,0.468623,1.44006,-6.29833e-05,0
12.83,5,1.88515,1.91189,0.468918,1.44099,0.00197284,0
12.84,5,1.88691,1.89789,0.467228,1.44193,-0.0112693,0
12.85,5,1.89175,1.90806,0.466963,1.44286,-0.00176728,0
12.86,5,1.88979,1.9052,0.466238,1.4438,-0.00483294,0
12.87,5,1.88322,1.91321,0.466531,1.44473,0.0019531,0
12.88,5,1.876,1.91975,0.467516,1.44566,0.00656837,0
12.89,5,1.88758,1.92243,0.4686,1.4466,0.00722521,0
12.9,5,1.88876,1.90282,0.466863,1.44753,-0.011581,0
12.91,5,1.88581,1.91398,0.466687,1.44847,-0.00117558,0
12.92,5,1.87635,1.91948,0.467129,1.4494,0.00294967,0
12.93,5,1.87583,1.92834,0.468547,1.45034,0.00945376,0
12.94,5,1.88139,1.92042,0.468625,1.45128,0.000518563,0
12.95,5,1.88399,1.91445,0.467791,1.45221,-0.00555701,0
12.96,5,1.87771,1.91795,0.467402,1.45315,-0.00259597,0
12.97,5,1.87928,1.9287,0.468343,1.45408,0.00627581,0
12.98,5,1.87729,1.92156,0.468108,1.45502,-0.00156797,0
12.99,5,1.87015,1.92635,0.468406,1.45596,0.00198934,0
13,5,1.86814,1.93351,0.469477,1.4569,0.00713554,0
13.01,5,1.87223,1.92963,0.469779,1.45784,0.00201512,0
13.02,5,1.87024,1.92385,0.469165,1.45877,-0.00409246,0
13.03,5,1.87685,1.93116,0.469463,1.45971,0.00198838,0
13.04,5,1.87746,1.92252,0.468473,1.46065,-0.00660493,0
13.05,5,1.88788,1.92935,0.468381,1.46159,-0.000613161,0
13.06,5,1.89136,1.91892,0.466819,1.46252,-0.0104144,0
13.07,5,1.89554,1.92627,0.466296,1.46345,-0.0034818,0
13.08,5,1.89873,1.92587,0.46567,1.46438,-0.00417881,0
13.09,5,1.89016,1.92731,0.465191,1.46531,-0.00319122,0
13.1,5,1.90089,1.94129,0.466476,1.46625,0.00856796,0
13.11,5,1.90235,1.92131,0.464867,1.46718,-0.0107296,0
13.12,5,1.90391,1.93129,0.464648,1.46811,-0.00145921,0
13.13,5,1.91122,1.93189,0.464414,1.46904,-0.00156129,0
13.14,5,1.9095,1.92597,0.463318,1.46996,-0.00730594,0
13.15,5,1.90603,1.93618,0.463575,1.47089,0.00171349,0
13.16,5,1.90306,1.93938,0.464095,1.47182,0.0034703,0
13.17,5,1.90406,1.94026,0.464541,1.47275,0.00297331,0
13.18,5,1.90562,1.93707,0.464392,1.47367,-0.000996456,0
13.19,5,1.91172,1.93719,0.464157,1.4746,-0.00156531,0
13.2,5,1.91123,1.93267,0.463242,1.47553,-0.00610041,0
13.21,5,1.91245,1.94026,0.463315,1.47646,0.000486279,0
13.22,5,1.91177,1.9393,0.463132,1.47738,-0.00121592,0
13.23,5,1.9154,1.94223,0.463235,1.47831,0.000684143,0
13.24,5,1.91209,1.93829,0.46269,1.47923,-0.00363448,0
13.25,5,1.91989,1.94666,0.463187,1.48016,0.00331558,0
13.26,5,1.923,1.9353,0.462017,1.48108,-0.00780356,0
13.27,5,1.92325,1.94045,0.46155,1.48201,-0.00311267,0
13.28,5,1.92091,1.9442,0.461513,1.48293,-0.000243573,0
13.29,5,1.92334,1.94805,0.461863,1.48385,0.00233486,0
13.3,5,1.92162,1.94385,0.461499,1.48478,-0.0024285,0
13.31,5,1.91704,1.94918,0.461757,1.4857,0.0017215,0
13.32,5,1.91947,1.95364,0.462443,1.48663,0.00457373,0
13.33,5,1.92581,1.9472,0.462079,1.48755,-0.00242773,0
13.34,5,1.9268,1.94327,0.461129,1.48847,-0.0063341,0
13.35,5,1.92214,1.94937,0.460979,1.48939,-0.000999041,0
13.36,5,1.92482,1.95666,0.461679,1.49032,0.00466297,0
13.37,5,1.93499,1.94984,0.461277,1.49124,-0.00267952,0
13.38,5,1.93746,1.94174,0.459751,1.49216,-0.0101703,0
13.39,5,1.9339,1.94999,0.459381,1.49308,-0.00246934,0
13.4,5,1.92929,1.95748,0.459915,1.494,0.00356257,0
13.41,5,1.9274,1.96013,0.460606,1.49492,0.00460731,0
13.42,5,1.93072,1.95862,0.46089,1.49584,0.0018915,0
13.43,5,1.93841,1.95383,0.460391,1.49676,-0.00332483,0
13.44,5,1.93869,1.94924,0.459239,1.49768,-0.00768193,0
13.45,5,1.93151,1.95751,0.459196,1.4986,-0.000285949,0
13.46,5,1.92401,1.96697,0.460273,1.49952,0.00718051,0
13.47,5,1.92042,1.96935,0.461399,1.50044,0.00750554,0
13.48,5,1.91415,1.9669,0.461938,1.50137,0.00359092,0
13.49,5,1.91408,1.97144,0.462878,1.50229,0.0062655,0
13.5,5,1.91981,1.96617,0.462887,1.50322,6.5891e-05,0
13.51,5,1.92135,1.96044,0.462028,1.50414,-0.00573001,0
13.52,5,1.92169,1.96533,0.461798,1.50507,-0.00153201,0
13.53,5,1.9305,1.96739,0.461746,1.50599,-0.000347439,0
13.54,5,1.92059,1.95853,0.460425,1.50691,-0.00880808,0
13.55,5,1.92765,1.97966,0.461912,1.50783,0.00991614,0
13.56,5,1.92646,1.96255,0.460853,1.50876,-0.00706045,0
13.57,5,1.93132,1.9719,0.461031,1.50968,0.00118708,0
13.58,5,1.9294,1.96604,0.460302,1.5106,-0.00485829,0
13.59,5,1.92701,1.97403,0.460591,1.51152,0.00192044,0
13.6,5,1.92303,1.97578,0.460949,1.51244,0.00238895,0
13.61,5,1.92405,1.97888,0.461545,1.51336,0.00397459,0
13.62,5,1.93238,1.97466,0.461392,1.51429,-0.00101998,0
13.63,5,1.92421,1.96702,0.460143,1.51521,-0.00832586,0
13.64,5,1.92433,1.98567,0.461368,1.51613,0.00816816,0
13.65,5,1.91726,1.97829,0.461351,1.51705,-0.000117242,0
13.66,5,1.91891,1.98745,0.462411,1.51798,0.00706568,0
13.67,5,1.92421,1.97942,0.462163,1.5189,-0.00164886,0
13.68,5,1.92022,1.9759,0.461369,1.51982,-0.00529715,0
13.69,5,1.91817,1.9867,0.461967,1.52075,0.0039849,0
13.7,5,1.92311,1.986,0.462274,1.52167,0.00204917,0
13.71,5,1.93016,1.97919,0.461533,1.5226,-0.00493744,0
13.72,5,1.93097,1.97694,0.460476,1.52352,-0.00704933,0
13.73,5,1.92823,1.98399,0.460355,1.52444,-0.000805828,0
13.74,5,1.92666,1.98886,0.460765,1.52536,0.00273602,0
13.75,5,1.92884,1.98885,0.461,1.52628,0.00156705,0
13.76,5,1.93829,1.98569,0.460673,1.5272,-0.00218141,0
13.77,5,1.94106,1.97793,0.459257,1.52812,-0.00944384,0
13.78,5,1.94879,1.98511,0.458841,1.52904,-0.00276991,0
13.79,5,1.94656,1.9799,0.457681,1.52995,-0.00773284,0
13.8,5,1.93927,1.99111,0.458016,1.53087,0.00222883,0
13.81,5,1.93029,1.99819,0.459109,1.53179,0.00729094,0
13.82,5,1.93264,2.00214,0.460456,1.53271,0.00897925,0
13.83,5,1.92893,1.99138,0.460104,1.53363,-0.00234964,0
13.84,5,1.92633,1.99892,0.46066,1.53455,0.00370856,0
13.85,5,1.92943,1.99912,0.46105,1.53547,0.00259972,0
13.86,5,1.92224,1.99388,0.460585,1.53639,-0.00309777,0
13.87,5,1.92703,2.00618,0.461664,1.53732,0.00719375,0
13.88,5,1.91611,1.9944,0.460946,1.53824,-0.00478775,0
13.89,5,1.92065,2.01267,0.462584,1.53916,0.0109176,0
13.9,5,1.91252,1.99745,0.461902,1.54009,-0.00454405,0
13.91,5,1.91283,2.01227,0.463122,1.54101,0.00813288,0
13.92,5,1.91559,2.00471,0.463075,1.54194,-0.00031102,0
13.93,5,1.91781,2.00277,0.462662,1.54287,-0.00275554,0
13.94,5,1.92452,2.0039,0.462329,1.54379,-0.00222043,0
13.95,5,1.92671,1.99932,0.461322,1.54471,-0.00671534,0
13.96,5,1.9283,2.00444,0.460994,1.54564,-0.00218576,0
13.97,5,1.92548,2.00571,0.460754,1.54656,-0.00159775,0
13.98,5,1.92747,2.01148,0.461178,1.54748,0.00282719,0
13.99,5,1.93146,2.00729,0.460879,1.5484,-0.001994,0
14,5,1.93199,2.00562,0.460281,1.54932,-0.00398666,0
14.01,5,1.93265,2.00992,0.460202,1.55024,-0.000527212,0
14.02,5,1.92616,2.0106,0.460102,1.55116,-0.000665189,0
14.03,5,1.93938,2.01965,0.461076,1.55208,0.00649056,0
14.04,5,1.93501,1.99887,0.459093,1.553,-0.0132207,0
14.05,5,1.93669,2.01804,0.459748,1.55392,0.00436688,0
14.06,5,1.94117,2.01267,0.459497,1.55484,-0.0016719,0
14.07,5,1.94295,2.0101,0.458825,1.55576,-0.00448253,0
14.08,5,1.94171,2.01345,0.458558,1.55668,-0.00178011,0
14.09,5,1.94413,2.01757,0.458743,1.55759,0.00123687,0
14.1,5,1.94072,2.01447,0.458381,1.55851,-0.00241783,0
14.11,5,1.94599,2.02173,0.458892,1.55943,0.00341064,0
14.12,5,1.94469,2.01318,0.458102,1.56034,-0.00526968,0
14.13,5,1.9444,2.02085,0.458296,1.56126,0.00129604,0
14.14,5,1.93657,2.02081,0.45834,1.56218,0.000293058,0
14.15,5,1.94105,2.03044,0.459515,1.5631,0.00783029,0
14.16,5,1.93916,2.01838,0.458843,1.56401,-0.00448055,0
14.17,5,1.92609,2.02595,0.459127,1.56493,0.00189393,0
14.18,5,1.92996,2.04,0.461086,1.56585,0.0130628,0
14.19,5,1.93101,2.02341,0.460505,1.56678,-0.00387107,0
14.2,5,1.938,2.027,0.460348,1.5677,-0.00104716,0
14.21,5,1.94479,2.02093,0.459301,1.56861,-0.00698521,0
14.22,5,1.94057,2.02102,0.458282,1.56953,-0.00679147,0
14.23,5,1.9441,2.03358,0.458915,1.57045,0.00422022,0
14.24,5,1.95664,2.02622,0.458385,1.57137,-0.00353121,0
14.25,5,1.95686,2.01625,0.456505,1.57228,-0.0125374,0
14.26,5,1.95949,2.02944,0.456472,1.57319,-0.000219341,0
14.27,5,1.96228,2.02755,0.456077,1.5741,-0.0026325,0
14.28,5,1.97368,2.02788,0.455658,1.57502,-0.00278915,0
14.29,5,1.97748,2.01847,0.453948,1.57592,-0.0114046,0
14.3,5,1.97242,2.02641,0.453378,1.57683,-0.00379598,0
14.31,5,1.96799,2.03694,0.454138,1.57774,0.00506182,0
14.32,5,1.97945,2.03788,0.454802,1.57865,0.0044301,0
14.33,5,1.98728,2.02117,0.453083,1.57955,-0.0114627,0
14.34,5,1.98191,2.02453,0.451908,1.58046,-0.00783292,0
14.35,5,1.98183,2.03945,0.452713,1.58136,0.00537014,0
14.36,5,1.98382,2.03507,0.452725,1.58227,7.98344e-05,0
14.37,5,1.97318,2.03361,0.452427,1.58317,-0.00198817,0
14.38,5,1.98065,2.04874,0.454023,1.58408,0.0106391,0
14.39,5,1.98704,2.03042,0.452903,1.58499,-0.0074657,0
14.4,5,1.99428,2.03144,0.451944,1.58589,-0.00639308,0
14.41,5,2.00489,2.03041,0.450858,1.58679,-0.00723898,0
14.42,5,2.00626,2.02635,0.449267,1.58769,-0.0106092,0
14.43,5,2.00934,2.03628,0.449061,1.58859,-0.00137201,0
14.44,5,2.00896,2.03501,0.448599,1.58949,-0.00307883,0
14.45,5,2.005,2.03941,0.448655,1.59038,0.000375001,0
14.46,5,2.00717,2.0445,0.44925,1.59128,0.00396553,0
14.47,5,1.99868,2.03893,0.448924,1.59218,-0.00217708,0
14.48,5,1.99935,2.05177,0.450198,1.59308,0.00849168,0
14.49,5,2.00689,2.04341,0.450097,1.59398,-0.000669256,0
14.5,5,2.01022,2.03631,0.448967,1.59488,-0.00753257,0
14.51,5,2.01265,2.04091,0.448467,1.59578,-0.0033323,0
14.52,5,2.01646,2.04234,0.448102,1.59667,-0.00243735,0
14.53,5,2.01555,2.04129,0.447531,1.59757,-0.00380657,0
14.54,5,2.01692,2.04704,0.447668,1.59846,0.000911789,0
14.55,5,2.01653,2.04545,0.447462,1.59936,-0.00137226,0
14.56,5,2.01686,2.04817,0.447521,1.60025,0.000392587,0
14.57,5,2.02566,2.04829,0.447472,1.60115,-0.000327186,0
14.58,5,2.02566,2.03938,0.446151,1.60204,-0.00880626,0
14.59,5,2.02392,2.04908,0.44615,1.60293,-1.46135e-06,0
14.6,5,2.02826,2.05198,0.446412,1.60382,0.00174285,0
14.61,5,2.02218,2.04614,0.445761,1.60472,-0.00433574,0
14.62,5,2.02689,2.05836,0.446673,1.60561,0.00607579,0
14.63,5,2.02673,2.04776,0.445967,1.6065,-0.00470412,0
14.64,5,2.02562,2.05354,0.445991,1.60739,0.000155901,0
14.65,5,2.01862,2.05555,0.446157,1.60829,0.00110634,0
14.66,5,2.02062,2.06339,0.447207,1.60918,0.00700189,0
14.67,5,2.02091,2.05498,0.446906,1.61007,-0.00200327,0
14.68,5,2.01345,2.05754,0.446863,1.61097,-0.000288663,0
14.69,5,2.01686,2.06731,0.447982,1.61186,0.007463,0
14.7,5,2.01572,2.05682,0.447472,1.61276,-0.00340597,0
14.71,5,2.01186,2.06243,0.447642,1.61365,0.00113507,0
14.72,5,2.00815,2.06663,0.448221,1.61455,0.00385984,0
14.73,5,1.99954,2.06794,0.448777,1.61545,0.00370977,0
14.74,5,1.9951,2.07503,0.450069,1.61635,0.00861446,0
14.75,5,2.00279,2.07243,0.450736,1.61725,0.0044408,0
14.76,5,2.00346,2.06004,0.449582,1.61815,-0.00769074,0
14.77,5,1.99768,2.06786,0.449481,1.61905,-0.000671255,0
14.78,5,2.01041,2.07608,0.450348,1.61995,0.00578088,0
14.79,5,2.01321,2.05655,0.448438,1.62085,-0.0127349,0
14.8,5,2.02115,2.06696,0.448019,1.62174,-0.0027976,0
14.81,5,2.02455,2.06152,0.446827,1.62264,-0.00794487,0
14.82,5,2.02605,2.06645,0.446318,1.62353,-0.00339217,0
14.83,5,2.02698,2.069,0.446092,1.62442,-0.0015074,0
14.84,5,2.0185,2.07034,0.445954,1.62531,-0.000922311,0
14.85,5,2.01582,2.08191,0.447225,1.62621,0.00847603,0
14.86,5,2.02717,2.07741,0.447628,1.6271,0.00268479,0
14.87,5,2.02578,2.06257,0.445925,1.62799,-0.0113499,0
14.88,5,2.01612,2.07641,0.446134,1.62889,0.00138927,0
14.89,5,2.02265,2.08701,0.447581,1.62978,0.00965252,0
14.9,5,2.03264,2.07075,0.446602,1.63067,-0.00652822,0
14.91,5,2.03742,2.06668,0.445104,1.63156,-0.00998685,0
14.92,5,2.03015,2.07206,0.444387,1.63245,-0.00478364,0
14.93,5,2.02285,2.0861,0.445478,1.63334,0.00727671,0
14.94,5,2.00406,2.08811,0.446573,1.63424,0.00729868,0
14.95,5,2.00761,2.10331,0.44939,1.63514,0.0187828,0
14.96,5,2.01071,2.08135,0.448859,1.63603,-0.00354146,0
14.97,5,2.01203,2.08222,0.448393,1.63693,-0.00310738,0
14.98,5,2.00358,2.0847,0.448195,1.63783,-0.00131799,0
14.99,5,2.00844,2.09665,0.449464,1.63873,0.0084558,0
15,5,2.00516,2.0835,0.448734,1.63962,-0.00486235,0
