Time,Setpoint,Measured,Control,P_Term,I_Term,D_Term,Anti_Windup
33.7,5,4.98102,5.02991,0.0455474,4.96551,0.018859,0
33.75,5,4.98691,4.97838,0.0314113,4.96582,-0.0188481,0
33.8,5,4.9895,4.98298,0.0251976,4.96607,-0.00828501,0
33.85,5,4.98525,5.01545,0.0354094,4.96643,0.0136157,0
33.9,5,4.98116,5.02516,0.0452119,4.96688,0.01307,0
33.95,5,4.98322,5.00096,0.0402713,4.96728,-0.00658744,0
34,5,4.97953,5.02872,0.0491346,4.96777,0.0118178,0
34.05,5,4.98153,5.00611,0.0443167,4.96822,-0.00642391,0
34.1,5,4.98269,5.0065,0.041554,4.96863,-0.00368365,0
34.15,5,4.98146,5.01752,0.044508,4.96908,0.00393869,0
34.2,5,4.98246,5.00835,0.0420858,4.9695,-0.00322953,0
34.25,5,4.98669,4.98826,0.0319521,4.96982,-0.0135117,0
34.3,5,4.98491,5.01208,0.0362171,4.97018,0.00568662,0
34.35,5,4.97964,5.03638,0.0488601,4.97067,0.0168573,0
34.4,5,4.98907,4.96698,0.026227,4.97093,-0.0301774,0
34.45,5,4.98849,5.00068,0.0276171,4.97121,0.00185342,0
34.5,5,4.98589,5.01374,0.0338634,4.97154,0.00832842,0
34.55,5,4.9848,5.01189,0.0364861,4.97191,0.00349703,0
34.6,5,4.98637,4.9999,0.0327035,4.97224,-0.00504358,0
34.65,5,4.98332,5.02243,0.0400265,4.97264,0.00976409,0
34.7,5,4.98469,5.00539,0.0367504,4.973,-0.00436814,0
34.75,5,4.98368,5.0158,0.0391719,4.9734,0.00322866,0
34.8,5,4.98917,4.98207,0.0259896,4.97366,-0.0175764,0
34.85,5,4.98724,5.01077,0.0306283,4.97396,0.00618493,0
34.9,5,4.98529,5.01583,0.0352939,4.97431,0.00622084,0
34.95,5,4.98607,5.00559,0.0334283,4.97465,-0.0024875,0
35,5,4.99092,4.98113,0.0217873,4.97487,-0.0155213,0
35.05,5,4.98865,5.00967,0.0272481,4.97514,0.0072811,0
35.1,5,4.98914,4.99987,0.0260561,4.9754,-0.00158939,0
35.15,5,4.99257,4.98243,0.0178273,4.97558,-0.0109717,0
35.2,5,4.98713,5.02417,0.0308796,4.97589,0.017403,0
35.25,5,4.99443,4.96605,0.0133732,4.97602,-0.0233418,0
35.3,5,4.98416,5.04729,0.038022,4.9764,0.032865,0
35.35,5,4.99252,4.9678,0.0179622,4.97658,-0.0267464,0
35.4,5,4.98925,5.01309,0.0258,4.97684,0.0104505,0
35.45,5,4.98964,5.0007,0.0248621,4.97709,-0.00125054,0
35.5,5,4.98586,5.02344,0.0339255,4.97743,0.0120845,0
35.55,5,4.99399,4.96601,0.0144315,4.97757,-0.025992,0
35.6,5,4.98752,5.02853,0.0299561,4.97787,0.0206995,0
35.65,5,4.98876,5.00115,0.0269803,4.97814,-0.00396775,0
35.7,5,4.99533,4.9684,0.0111969,4.97825,-0.0210445,0
35.75,5,4.98849,5.02808,0.0276348,4.97853,0.0219173,0
35.8,5,4.99951,4.94441,0.00116599,4.97854,-0.0352918,0
35.85,5,5.00078,4.97259,-0.00187464,4.97852,-0.00405418,0
35.9,5,5.00589,4.94792,-0.0141269,4.97838,-0.0163363,0
35.95,5,5.00381,4.97576,-0.00915411,4.97829,0.00663036,0
36,5,5.00895,4.94016,-0.0214807,4.97807,-0.0164354,0
36.05,5,5.00317,4.98888,-0.00761206,4.978,0.0184915,0
36.1,5,5.00068,4.9843,-0.00164326,4.97798,0.0079584,0
36.15,5,5.00707,4.94044,-0.0169566,4.97781,-0.0204178,0
36.2,5,4.99567,5.02479,0.0104003,4.97792,0.0364758,0
36.25,5,5.00006,4.96372,-0.000137962,4.97791,-0.014051,0
36.3,5,4.98593,5.05725,0.0337767,4.97825,0.0452195,0
36.35,5,4.99152,4.98089,0.0203452,4.97846,-0.0179086,0
36.4,5,4.9907,5.00362,0.0223171,4.97868,0.00262914,0
36.45,5,4.9967,4.96747,0.00791605,4.97876,-0.0192013,0
36.5,5,4.99504,4.99608,0.0118945,4.97888,0.00530455,0
36.55,5,5.00107,4.957,-0.0025671,4.97885,-0.0192821,0
36.6,5,4.98858,5.04652,0.0274159,4.97912,0.0399773,0
36.65,5,4.99597,4.96522,0.00966371,4.97922,-0.0236695,0
36.7,5,4.99709,4.98268,0.00697639,4.97929,-0.0035831,0
36.75,5,5.00558,4.93863,-0.013384,4.97916,-0.0271471,0
36.8,5,4.99343,5.03397,0.0157757,4.97932,0.0388796,0
36.85,5,4.99697,4.97531,0.00726791,4.97939,-0.0113437,0
36.9,5,5.00046,4.9671,-0.00111027,4.97938,-0.0111709,0
36.95,5,4.9917,5.02756,0.0199281,4.97958,0.0280512,0
37,5,4.99001,5.00919,0.0239754,4.97982,0.00539631,0
37.05,5,4.98897,5.00988,0.0264729,4.98008,0.00332999,0
37.1,5,4.99944,4.94795,0.00135346,4.98009,-0.0334925,0
37.15,5,4.99964,4.98034,0.000875972,4.9801,-0.000636646,0
37.2,5,5.00397,4.95661,-0.00952622,4.98001,-0.0138696,0
37.25,5,4.99829,5.00233,0.00410396,4.98005,0.0181736,0
37.3,5,5.0014,4.96669,-0.00336449,4.98001,-0.00995793,0
37.35,5,4.99345,5.02134,0.0157218,4.98017,0.0254484,0
37.4,5,4.99218,5.00321,0.0187766,4.98036,0.00407303,0
37.45,5,4.99338,4.99253,0.0158785,4.98052,-0.00386406,0
37.5,5,4.99503,4.98732,0.0119374,4.98064,-0.0052549,0
37.55,5,5.00082,4.96013,-0.00195863,4.98062,-0.018528,0
37.6,5,4.98217,5.08348,0.0427803,4.98105,0.0596519,0
37.65,5,4.98817,4.99052,0.0283854,4.98133,-0.0191932,0
37.7,5,4.99565,4.96792,0.0104285,4.98143,-0.0239425,0
37.75,5,4.9967,4.98607,0.0079124,4.98151,-0.00335484,0
37.8,5,4.99293,5.01074,0.016973,4.98168,0.0120808,0
37.85,5,4.988,5.02652,0.0287914,4.98197,0.0157579,0
37.9,5,4.9916,4.99082,0.0201583,4.98217,-0.0115108,0
37.95,5,4.99775,4.96796,0.00540283,4.98223,-0.019674,0
38,5,4.98719,5.04705,0.0307357,4.98253,0.0337771,0
38.05,5,4.99213,4.9858,0.018883,4.98272,-0.0158035,0
38.1,5,4.99292,4.99739,0.0170029,4.98289,-0.00250686,0
38.15,5,4.99839,4.96927,0.00386054,4.98293,-0.0175231,0
38.2,5,4.99777,4.99034,0.00535886,4.98299,0.00199777,0
38.25,5,4.99397,5.00974,0.0144647,4.98313,0.0121411,0
38.3,5,5.00165,4.95459,-0.00394842,4.98309,-0.0245508,0
38.35,5,4.9981,4.99903,0.00455719,4.98314,0.0113408,0
38.4,5,4.99845,4.98578,0.00372076,4.98317,-0.00111524,0
38.45,5,4.99168,5.02502,0.0199747,4.98337,0.0216719,0
38.5,5,4.9962,4.97809,0.00911041,4.98346,-0.0144857,0
38.55,5,4.99106,5.02162,0.0214646,4.98368,0.0164723,0
38.6,5,4.9992,4.95956,0.00191931,4.9837,-0.0260604,0
38.65,5,4.9993,4.9851,0.0016885,4.98371,-0.000307745,0
38.7,5,5.00501,4.95331,-0.0120152,4.98359,-0.0182715,0
38.75,5,4.99713,5.01575,0.00688584,4.98366,0.0252013,0
38.8,5,5.00596,4.94098,-0.0142965,4.98352,-0.0282431,0
38.85,5,5.00909,4.95144,-0.0218261,4.9833,-0.0100394,0
38.9,5,5.0021,5.00062,-0.00502862,4.98325,0.0223967,0
38.95,5,5.00591,4.9567,-0.0141912,4.98311,-0.0122168,0
39,5,4.99656,5.02138,0.00825795,4.98319,0.0299322,0
39.05,5,4.99821,4.98223,0.00428629,4.98324,-0.00529555,0
39.1,5,4.9879,5.04557,0.0290401,4.98353,0.0330051,0
39.15,5,4.98523,5.02785,0.0354401,4.98388,0.00853336,0
39.2,5,4.99017,4.99193,0.0236008,4.98412,-0.0157858,0
39.25,5,4.99468,4.98256,0.0127643,4.98424,-0.0144486,0
39.3,5,4.99656,4.98659,0.00826519,4.98433,-0.00599886,0
39.35,5,4.99257,5.0151,0.0178359,4.9845,0.012761,0
39.4,5,4.991,5.01132,0.0215905,4.98472,0.00500612,0
39.45,5,4.99989,4.95658,0.000275216,4.98472,-0.0284204,0
39.5,5,5.00678,4.94623,-0.0162687,4.98456,-0.0220586,0
39.55,5,5.00528,4.97657,-0.0126661,4.98443,0.0048035,0
39.6,5,5.00892,4.95117,-0.0214031,4.98422,-0.0116494,0
39.65,5,5.00441,4.98795,-0.0105854,4.98411,0.0144236,0
39.7,5,5.00251,4.9841,-0.00603125,4.98405,0.00607224,0
39.75,5,5.00684,4.95363,-0.0164133,4.98389,-0.0138428,0
39.8,5,5.00154,4.99711,-0.00369696,4.98385,0.0169552,0
39.85,5,5.0028,4.97301,-0.00672895,4.98379,-0.00404266,0
39.9,5,4.98967,5.05084,0.0247847,4.98403,0.0420183,0
39.95,5,4.99942,4.95424,0.00138737,4.98405,-0.0311965,0
40,5,4.99747,4.99642,0.00606838,4.98411,0.00624135,0
40.05,5,4.99578,4.99977,0.0101378,4.98421,0.00542589,0
40.1,5,4.99488,4.99949,0.0122911,4.98433,0.00287113,0
40.15,5,4.9928,5.00843,0.0172752,4.98451,0.00664535,0
40.2,5,4.99521,4.98842,0.0115004,4.98462,-0.00769967,0
40.25,5,5.00016,4.9684,-0.000378492,4.98462,-0.0158385,0
40.3,5,4.99487,5.01398,0.0123157,4.98474,0.0169256,0
40.35,5,4.99984,4.96923,0.000387297,4.98474,-0.0159045,0
40.4,5,4.99362,5.02009,0.0153058,4.9849,0.0198914,0
40.45,5,4.99542,4.99022,0.0109822,4.98501,-0.00576486,0
40.5,5,4.98599,5.04914,0.0336169,4.98534,0.0301796,0
40.55,5,4.98906,5.00204,0.0262512,4.9856,-0.00982098,0
40.6,5,4.99108,5.00077,0.021407,4.98582,-0.00645898,0
40.65,5,4.99365,4.99296,0.0152282,4.98597,-0.00823836,0
40.7,5,4.99235,5.00869,0.0183588,4.98615,0.00417411,0
40.75,5,4.99302,5.00094,0.0167534,4.98632,-0.00214053,0
40.8,5,5.00026,4.9625,-0.000632003,4.98632,-0.0231805,0
40.85,5,4.99754,5.00099,0.00590109,4.98638,0.0087108,0
40.9,5,5.00451,4.95313,-0.0108294,4.98627,-0.0223073,0
40.95,5,4.99597,5.02336,0.00966749,4.98636,0.0273291,0
41,5,4.99787,4.98543,0.00510404,4.98641,-0.0060846,0
41.05,5,4.99558,5.00449,0.0106159,4.98652,0.0073492,0
41.1,5,4.99207,5.01698,0.0190377,4.98671,0.011229,0
41.15,5,4.99454,4.99205,0.0131119,4.98684,-0.00790101,0
41.2,5,4.99447,5.00044,0.0132617,4.98697,0.000199646,0
41.25,5,4.99982,4.97029,0.000424889,4.98698,-0.0171157,0
41.3,5,4.98765,5.05589,0.0296482,4.98728,0.0389644,0
41.35,5,5.00957,4.89391,-0.0229722,4.98705,-0.0701605,0
41.4,5,5.0073,4.97664,-0.0175119,4.98687,0.00728045,0
41.45,5,5.00242,4.99661,-0.00580921,4.98681,0.0156035,0
41.5,5,4.99621,5.01586,0.00909143,4.9869,0.0198675,0
41.55,5,4.99074,5.02684,0.0222176,4.98713,0.0175016,0
41.6,5,5.00107,4.9515,-0.00256299,4.9871,-0.0330408,0
41.65,5,4.98936,5.05034,0.0255297,4.98736,0.037457,0
41.7,5,4.99973,4.95483,0.00064554,4.98736,-0.0331789,0
41.75,5,5.00521,4.9572,-0.0125036,4.98724,-0.0175321,0
41.8,5,5.00126,4.9968,-0.00303297,4.98721,0.0126275,0
41.85,5,4.99538,5.01722,0.011082,4.98732,0.01882,0
41.9,5,5.00147,4.96427,-0.00352794,4.98728,-0.01948,0
41.95,5,4.9969,5.00939,0.00742888,4.98736,0.0146091,0
42,5,4.98921,5.03811,0.0258848,4.98762,0.0246079,0
42.05,5,4.99213,4.99736,0.0188854,4.9878,-0.00933254,0
42.1,5,4.99551,4.98789,0.0107825,4.98791,-0.0108038,0
42.15,5,4.99243,5.01612,0.0181722,4.98809,0.00985296,0
42.2,5,4.99475,4.99338,0.012594,4.98822,-0.00743772,0
42.25,5,5.00903,4.92066,-0.0216658,4.988,-0.0456797,0
42.3,5,4.99771,5.02978,0.0055,4.98806,0.0362211,0
42.35,5,5.00308,4.96337,-0.00740398,4.98798,-0.0172053,0
42.4,5,4.99189,5.04345,0.019456,4.98818,0.0358134,0
42.45,5,5.00256,4.94785,-0.00614042,4.98812,-0.0341286,0
42.5,5,4.99792,5.00798,0.00498116,4.98817,0.0148288,0
42.55,5,4.9953,5.00794,0.011272,4.98828,0.00838784,0
42.6,5,4.9962,4.99464,0.0091262,4.98837,-0.00286112,0
42.65,5,5.00623,4.94114,-0.0149612,4.98822,-0.0321165,0
42.7,5,4.99715,5.02422,0.00685034,4.98829,0.029082,0
42.75,5,5.00673,4.94129,-0.0161576,4.98813,-0.0306773,0
42.8,5,5.00403,4.98702,-0.00966457,4.98803,0.00865738,0
42.85,5,5.00918,4.94926,-0.022044,4.98781,-0.0165059,0
42.9,5,5.00275,5.00175,-0.00659278,4.98774,0.0206016,0
42.95,5,5.00045,4.99402,-0.00107367,4.98773,0.00735881,0
43,5,5.00631,4.95369,-0.0151409,4.98758,-0.0187563,0
43.05,5,5.00584,4.9749,-0.0140265,4.98744,0.00148582,0
43.1,5,4.99971,5.00778,0.000699133,4.98745,0.0196342,0
43.15,5,4.99124,5.03577,0.0210201,4.98766,0.0270946,0
43.2,5,4.99937,4.9632,0.00152102,4.98767,-0.0259988,0
43.25,5,5.00022,4.98441,-0.000529335,4.98767,-0.00273381,0
43.3,5,5.00107,4.98233,-0.00257877,4.98764,-0.00273258,0
43.35,5,5.00047,4.98844,-0.00112857,4.98763,0.0019336,0
43.4,5,4.99384,5.02379,0.014788,4.98778,0.0212221,0
43.45,5,4.99851,4.97647,0.00358623,4.98782,-0.0149357,0
43.5,5,4.99282,5.02343,0.0172374,4.98799,0.0182016,0
43.55,5,5.00032,4.96322,-0.000762896,4.98798,-0.0240004,0
43.6,5,4.99689,5.00648,0.00746107,4.98806,0.0109653,0
43.65,5,5.00203,4.96667,-0.00488132,4.98801,-0.0164565,0
43.7,5,5.00824,4.94819,-0.0197681,4.98781,-0.019849,0
43.75,5,4.99996,5.01437,8.54543e-05,4.98781,0.0264714,0
43.8,5,5.00357,4.96764,-0.00855706,4.98772,-0.0115234,0
43.85,5,5.00219,4.9868,-0.00526181,4.98767,0.00439367,0
43.9,5,5.00553,4.96358,-0.0132741,4.98754,-0.010683,0
43.95,5,5.00004,5.00501,-9.69286e-05,4.98754,0.0175695,0
44,5,4.99346,5.02444,0.0156929,4.9877,0.0210531,0
44.05,5,5.00199,4.95557,-0.00478204,4.98765,-0.0272999,0
44.1,5,4.99566,5.01843,0.010416,4.98775,0.0202641,0
44.15,5,4.99506,5.00167,0.0118655,4.98787,0.0019326,0
44.2,5,4.99401,5.00575,0.0143804,4.98801,0.00335327,0
44.25,5,4.98819,5.03528,0.0283537,4.9883,0.0186311,0
44.3,5,4.99257,4.9923,0.0178412,4.98848,-0.0140167,0
44.35,5,4.99157,5.01211,0.0202353,4.98868,0.00319214,0
44.4,5,4.99378,4.99666,0.0149191,4.98883,-0.00708829,0
44.45,5,4.99857,4.97699,0.00343884,4.98886,-0.015307,0
44.5,5,4.99822,4.99426,0.00426038,4.9889,0.00109538,0
44.55,5,4.99602,5.00561,0.00955157,4.989,0.00705492,0
44.6,5,4.9966,4.99539,0.00816368,4.98908,-0.00185053,0
44.65,5,4.98892,5.04053,0.0266023,4.98935,0.0245848,0
44.7,5,5.00256,4.93947,-0.00614704,4.98929,-0.0436658,0
44.75,5,4.99429,5.02962,0.0137153,4.98942,0.0264832,0
44.8,5,5.00387,4.94937,-0.00928852,4.98933,-0.0306718,0
44.85,5,5.00124,4.99474,-0.00297539,4.9893,0.00841752,0
44.9,5,4.99349,5.0299,0.0156342,4.98946,0.0248128,0
44.95,5,5.0002,4.96749,-0.000478609,4.98945,-0.0214838,0
45,5,4.98719,5.06213,0.0307413,4.98976,0.0416266,0
45.05,5,4.99053,5.002,0.0227168,4.98999,-0.0106994,0
45.1,5,4.99188,5.00537,0.0194902,4.99018,-0.00430214,0
45.15,5,4.98989,5.02108,0.024274,4.99042,0.00637842,0
45.2,5,4.99447,4.98916,0.013271,4.99056,-0.0146707,0
45.25,5,4.99855,4.98105,0.00349187,4.99059,-0.0130388,0
45.3,5,4.9886,5.05007,0.0273693,4.99087,0.0318366,0
45.35,5,4.99141,5.0027,0.0206243,4.99107,-0.00899337,0
45.4,5,4.99092,5.01464,0.0217944,4.99129,0.00156017,0
45.45,5,4.99009,5.01798,0.0237924,4.99153,0.00266402,0
45.5,5,4.99259,5.00148,0.017784,4.99171,-0.00801122,0
45.55,5,4.99654,4.98743,0.00829328,4.99179,-0.0126543,0
45.6,5,4.99278,5.02134,0.0173284,4.99196,0.0120468,0
45.65,5,4.99363,5.00471,0.0152998,4.99211,-0.00270478,0
45.7,5,5.00006,4.97137,-0.000146175,4.99211,-0.0205946,0
45.75,5,5.00047,4.98967,-0.00112735,4.9921,-0.00130823,0
45.8,5,4.99631,5.01436,0.0088575,4.99219,0.0133131,0
45.85,5,4.99736,4.99524,0.00634107,4.99225,-0.00335524,0
45.9,5,4.99929,4.98779,0.00170163,4.99227,-0.00618593,0
45.95,5,4.99565,5.01446,0.0104385,4.99238,0.0116491,0
46,5,4.99788,4.99039,0.00509153,4.99243,-0.00712924,0
46.05,5,4.9971,5.00193,0.00695069,4.9925,0.00247888,0
46.1,5,4.99536,5.00934,0.0111408,4.99261,0.00558685,0
46.15,5,4.99419,5.01043,0.0139467,4.99275,0.0037412,0
46.2,5,4.98814,5.04085,0.028464,4.99303,0.0193563,0
46.25,5,4.99395,4.98908,0.0145102,4.99318,-0.0186051,0
46.3,5,4.98809,5.0408,0.0285777,4.99346,0.0187567,0
46.35,5,4.99116,5.00507,0.0212139,4.99367,-0.0098184,0
46.4,5,4.99547,4.99088,0.0108764,4.99378,-0.0137833,0
46.45,5,4.99241,5.02194,0.0182045,4.99397,0.00977079,0
46.5,5,4.99785,4.98176,0.00514804,4.99402,-0.0174086,0
46.55,5,4.99973,4.98868,0.000653344,4.99402,-0.00599292,0
46.6,5,5.00139,4.98531,-0.00334525,4.99399,-0.00533146,0
46.65,5,4.99474,5.02803,0.0126246,4.99412,0.0212931,0
46.7,5,4.9915,5.0251,0.0204059,4.99432,0.0103751,0
46.75,5,4.98682,5.04123,0.0316307,4.99464,0.0149664,0
46.8,5,4.99074,5.00454,0.0222221,4.99486,-0.0125449,0
46.85,5,4.9874,5.03609,0.0302373,4.99516,0.010687,0
46.9,5,4.99916,4.95958,0.00201957,4.99518,-0.0376236,0
46.95,5,5.00106,4.98653,-0.0025412,4.99516,-0.00608103,0
47,5,4.99879,5.00537,0.00291212,4.99518,0.0072711,0
47.05,5,5.00105,4.98538,-0.00252782,4.99516,-0.00725325,0
47.1,5,4.99834,5.00785,0.00397756,4.9952,0.00867383,0
47.15,5,4.98978,5.04738,0.0245298,4.99544,0.0274029,0
47.2,5,4.9914,5.01109,0.0206352,4.99565,-0.0051927,0
47.25,5,4.99326,5.00605,0.0161803,4.99581,-0.00593986,0
47.3,5,4.99282,5.01462,0.0172322,4.99599,0.00140253,0
47.35,5,4.99979,4.9742,0.000509982,4.99599,-0.0222964,0
47.4,5,4.99797,5.00675,0.00488228,4.99604,0.00582973,0
47.45,5,5.00067,4.98577,-0.00160482,4.99602,-0.00864946,0
47.5,5,4.9991,5.00323,0.00216257,4.99604,0.00502318,0
47.55,5,4.99233,5.03628,0.0184013,4.99623,0.0216516,0
47.6,5,4.99882,4.97833,0.00283326,4.99626,-0.0207573,0
47.65,5,5.00342,4.97322,-0.00821939,4.99617,-0.0147369,0
47.7,5,4.98899,5.06903,0.0264139,4.99644,0.0461777,0
47.75,5,4.99595,4.98397,0.00971016,4.99654,-0.0222716,0
47.8,5,4.99295,5.02322,0.0169117,4.99671,0.00960204,0
47.85,5,4.99433,5.00604,0.0136053,4.99684,-0.00440852,0
47.9,5,4.99038,5.03282,0.023097,4.99707,0.0126556,0
47.95,5,4.99361,5.00221,0.0153341,4.99723,-0.0103504,0
48,5,4.99571,5.0009,0.0102923,4.99733,-0.00672242,0
48.05,5,4.99272,5.02453,0.0174652,4.9975,0.00956381,0
48.1,5,4.99731,4.98935,0.00645728,4.99757,-0.0146772,0
48.15,5,4.9992,4.99345,0.00191823,4.99759,-0.00605206,0
48.2,5,5.00311,4.97754,-0.0074644,4.99751,-0.0125102,0
48.25,5,5.0031,4.99005,-0.00743181,4.99744,4.34661e-05,0
48.3,5,5.00282,4.99151,-0.00675777,4.99737,0.000898711,0
48.35,5,4.99335,5.04379,0.015965,4.99753,0.0302971,0
48.4,5,4.99488,5.00505,0.012294,4.99765,-0.00489469,0
48.45,5,4.99209,5.02573,0.0189775,4.99784,0.00891131,0
48.5,5,4.99641,4.9927,0.00860509,4.99793,-0.0138298,0
48.55,5,4.99044,5.04025,0.022956,4.99816,0.0191345,0
48.6,5,4.99539,4.99347,0.0110615,4.99827,-0.0158593,0
48.65,5,5.00113,4.97715,-0.00271868,4.99824,-0.0183736,0
48.7,5,4.9975,5.01591,0.0059923,4.9983,0.0116146,0
48.75,5,5.00457,4.96463,-0.0109595,4.99819,-0.0226024,0
48.8,5,5.00718,4.97243,-0.0172291,4.99802,-0.00835954,0
48.85,5,4.9992,5.02551,0.00192844,4.99804,0.0255435,0
48.9,5,4.99273,5.03635,0.0174477,4.99821,0.0206923,0
48.95,5,5.00733,4.93373,-0.017589,4.99804,-0.0467156,0
49,5,5.00199,5.01028,-0.00478417,4.99799,0.0170731,0
49.05,5,5.00987,4.94884,-0.0236978,4.99775,-0.0252181,0
49.1,5,4.99824,5.03924,0.0042205,4.9978,0.0372243,0
49.15,5,5.0017,4.98262,-0.00407376,4.99775,-0.011059,0
49.2,5,4.99936,5.00677,0.00153155,4.99777,0.00747374,0
49.25,5,4.99656,5.01507,0.00825417,4.99785,0.0089635,0
49.3,5,4.99372,5.02217,0.0150753,4.998,0.00909479,0
49.35,5,5.00221,4.96549,-0.00529718,4.99795,-0.0271633,0
49.4,5,4.99994,5.00537,0.000151407,4.99795,0.00726479,0
49.45,5,5.00382,4.97626,-0.00917037,4.99786,-0.012429,0
49.5,5,5.00996,4.95405,-0.0239114,4.99762,-0.0196547,0
49.55,5,5.00537,4.99929,-0.0128941,4.99749,0.0146897,0
49.6,5,5.00355,4.9947,-0.00852892,4.99741,0.00582029,0
49.65,5,4.99292,5.0486,0.0169942,4.99758,0.0340308,0
49.7,5,4.98585,5.0545,0.0339601,4.99792,0.0226213,0
49.75,5,4.99566,4.97707,0.0104253,4.99802,-0.0313798,0
49.8,5,4.99583,5.00755,0.00999653,4.99812,-0.000571658,0
49.85,5,4.99548,5.01024,0.0108588,4.99823,0.00114976,0
49.9,5,5.00576,4.95135,-0.0138264,4.99809,-0.0329136,0
49.95,5,5.00428,4.99244,-0.0102803,4.99799,0.00472818,0
50,5,5.01201,4.94416,-0.0288193,4.9977,-0.0247187,0
